,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,Log Subtlex frequency,Log Subtlex CD,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,num_ratings_meanings,num_ratings_synonyms,multi_word,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings.1,num_ratings_synonyms.1,num_meanings_human_demean,num_synonyms_human_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
32,A BRAZIL NUT,a brazil nut,brazil nut,a,NOUN,food,nut,,,0.9006211180124224,66,12,79,4,0.0481927710843373,0.8461538461538461,1.137931034482759,0.3478260869565217,,,-18.92850629028698,4.96551724137931,4.07692307692308,3.96666666666667,3.54166666666667,2.5,29.0,23.0,1.0,,,2.0149030205422647,2.803360380906535,29.0,23.0,-0.20763517594276992,-1.1119446954808132,-4.322809175340614,-0.49858883433926904,1.3805065235680303,-0.35572311437578064,0.8549457089999586,0.3931951920995034,,,0.798608295684156,1.1788803109516999,0.10255422510709922,-0.6524135102120278,-0.9323505523733233,-1.7277829612365772,-0.7522488827634801,1.3855220219280868,-0.5258271531439557,0.852081140458406,0.5358674167057528,,,0.7992522212839164,0.9428368357226179,1.533176408506953
33,CATHERINE DE MEDICI,catherine de medici,catherine de medici,,NOUN,famous people,"Politicians,history",,,0.8024691358024691,49,30,81,2,0.0240963855421686,0.620253164556962,1.0,0.1052631578947368,,,-16.74997382951609,4.55172413793103,3.46153846153846,2.2,3.04,2.86363636363636,20.0,19.0,1.0,,,0.6931471805599453,0.0,20.0,19.0,-0.3455662104255288,-1.3545076245425982,-2.1442767145697257,-0.13495247070290883,0.9667134201197509,-2.1223897810424504,0.23956109361533828,-0.10847147456716666,,,-0.5231475442981633,-1.624480069954835,0.004402242897145969,-1.085808622410532,-1.1357362799326027,-0.8570456435468257,-0.20361034648312193,0.9702255727177146,-3.1373001397048337,0.23875842373194517,-0.14783072130714586,,,-0.5235693632274756,-1.2992155646523695,0.06581313395301817
34,A PATRIOT,a patriot,patriot,a,NOUN,people,Politics,,,0.7880794701986755,52,20,67,12,0.1518987341772152,0.7222222222222222,1.4666666666666666,1.7692307692307692,2.1271,1.9823,-15.05541744279124,2.6551724137931,3.08,4.43333333333333,3.92,3.40909090909091,30.0,26.0,1.0,2.294217,3.7612,0.6931471805599453,0.6931471805599453,30.0,26.0,0.12110045624113774,0.3094599867934342,-0.4497203278448758,0.410502074751641,-0.9298383040181792,0.11094355229087949,-0.14197736792312154,0.7715285254328332,-0.20941379235880397,-0.43268447923587994,-0.5231475442981633,-0.9313328893948897,-0.009987422706647653,0.3805115071944045,0.2594780035346446,-0.17974865145669514,0.6193474579374297,-0.9332164861631411,0.16399589990985028,-0.1415016606384558,1.0514802981971998,-0.24873568975501023,-0.29057050852963245,-0.5235693632274756,-0.7448550512584287,-0.1493110679704102
35,TO ENTICE,to entice,entice,to,VERB,,,,,0.6666666666666666,36,43,74,12,0.1395348837209302,0.4556962025316455,1.3,2.7777777777777777,1.4314,1.415,-14.19431736694237,1.96551724137931,2.07692307692308,4.4,3.58333333333333,4.22727272727273,30.0,27.0,1.0,,,0.6931471805599453,0.6931471805599453,30.0,27.0,-0.045566210425528775,1.3180069953404427,0.4113797480039949,1.2286838929334611,-1.6194934764319693,0.07761021895754983,-1.1450542910000414,0.43486185876616323,,,-0.5231475442981633,-0.9313328893948897,-0.13140022623865655,-0.14317425337878684,1.105130997190651,0.16442431075924002,1.8537841645682502,-1.6253772348470858,0.11472282469172601,-1.1412176889025758,0.5926529763413659,,,-0.5235693632274756,-0.7448550512584287,-1.9644215216993401
36,A HEN,a hen,hen,a,NOUN,living things,animal,bird,,0.8421052631578947,59,23,85,4,0.0449438202247191,0.7195121951219512,1.4333333333333331,1.2,2.2148,2.0334,-14.706312566384373,4.82758620689655,4.92307692307692,4.76666666666667,3.33333333333333,2.31818181818182,30.0,25.0,1.0,2.06897,4.564348,3.1780538303479458,3.332204510175204,30.0,25.0,0.0877671229078043,-0.259770782437335,-0.10061545143800821,-0.6804070161574489,1.2425754890852705,0.44427688562421963,1.7010995551537982,0.18486185876616323,-0.43466079235880395,0.3704635207641198,1.9617591054898371,1.7077244402203688,0.04403837025257151,0.27577435507976583,-0.21781427932544045,-0.040214974934214866,-1.0265681509036588,1.2470898721912962,0.6567266520911572,1.6953998759572764,0.25193961852763136,-0.5162776089341046,0.24878584461871753,1.9633408908474583,1.3657921780063722,0.6583696602438969
37,CHARLEMAGNE,charlemagne,charlemagne,,NOUN,famous people,"Politicians,history",,,0.902439024390244,67,13,81,3,0.0357142857142857,0.8375,1.173913043478261,0.05,,,-13.334715860412643,4.06896551724138,2.96153846153846,3.46666666666667,2.96,3.13636363636364,23.0,20.0,0.0,1.098612,3.258097,,,23.0,20.0,-0.17165316694726784,-1.409770782437335,1.2709812545337211,0.13777480202437076,0.48395479943010056,-0.8557231143757806,-0.2604389063846617,-0.18847147456716673,-1.4050187923588042,-0.9357874792358802,,,0.10437213148492086,-0.5393539157254622,-1.1820736886170988,0.5079983100251981,0.20786855572716095,0.4857130486389559,-1.2649232814159008,-0.25956628360830025,-0.256858995807541,-1.6688409798593011,-0.6284307775435558,,,1.560353944765842
38,A HOMELESS SHELTER,a homeless shelter,homeless shelter,a,NOUN,human dwelling,,,,0.8597560975609756,58,18,83,5,0.0568181818181818,0.7631578947368421,1.0666666666666669,1.1851851851851851,,,-16.2962749297224,4.37931034482759,4.15384615384615,4.6,2.24,2.40909090909091,30.0,27.0,1.0,,,0.6931471805599453,1.0986122886681098,30.0,27.0,-0.27889954375886195,-0.2745855972521498,-1.6905778147760362,-0.589497925248359,0.7942996270163105,0.2776102189575491,0.9318687859230281,-0.9084714745671665,,,-0.5231475442981633,-0.5258677812867252,0.06168920465565242,-0.8763343181812548,-0.23023630070117843,-0.6757067972551544,-0.8894085168335695,0.7971853855467356,0.4103612760005031,0.9287464800492056,-1.2381134663110962,,,-0.5235693632274756,-0.4205749390424449,0.9222480413540401
39,GRACEFUL,graceful,graceful,,ADJ,,,,,0.7032967032967034,35,43,93,11,0.1057692307692307,0.4487179487179487,1.1666666666666667,3.2222222222222223,2.0755,2.0334,-12.441815709131948,1.86206896551724,2.80769230769231,4.55172413793103,4.48,2.81818181818182,30.0,27.0,0.0,3.130045,4.787492,0.6931471805599453,0.6931471805599453,30.0,27.0,-0.17889954375886208,1.7624514397848874,2.1638814058144167,-0.18040701615744892,-1.7229417522940393,0.22933435688857973,-0.41428506023081146,1.3315285254328337,0.6264142076411958,0.5936075207641203,-0.5231475442981633,-0.9313328893948897,-0.09477018960861983,-0.5621228618373402,1.4777916384627898,0.8648814396967244,-0.2721901635181593,-1.7292013471496792,0.3390002705121716,-0.4128969627899101,1.8146782196999658,0.7440368098726166,0.3986388406629531,-0.5235693632274756,-0.7448550512584287,-1.4168057804144871
40,A LOUSE,a louse,louse,a,NOUN,living things,animal,invertebrate,insect,0.8098591549295775,46,23,69,4,0.0547945205479452,0.6666666666666666,1.6666666666666667,2.176470588235294,1.9395,1.8062,-16.367253718393407,3.53571428571429,2.61538461538462,3.36666666666667,1.6,2.27272727272727,24.0,17.0,1.0,,,2.4849066497880004,3.044522437723423,24.0,17.0,0.3211004562411379,0.716699805797959,-1.7615566034470422,-0.7258615616119992,-0.04929643209698931,-0.9557231143757807,-0.6065927525385018,-1.5484714745671666,,,1.2686119249298917,1.420042367768588,0.011792262024254319,1.0089344198822352,0.6009430707636402,-0.704076298822457,-1.0951479679387117,-0.0494755302541643,-1.4127425070702901,-0.6045603117669256,-2.110339662314257,,,1.2696348190057964,1.1357117768284153,0.17629325285855652
41,VENGEFUL,vengeful,vengeful,,ADJ,,,,,0.7428571428571429,42,42,88,3,0.0329670329670329,0.5,1.1333333333333333,2.68,1.716,1.6812,-13.87135095414124,1.51724137931034,2.03846153846154,4.33333333333333,1.45833333333333,4.40909090909091,30.0,25.0,0.0,,,0.0,0.0,30.0,25.0,-0.21223287709219552,1.2202292175626652,0.7343461608051243,1.410502074751641,-2.0677693385009395,0.010943552290879843,-1.1835158294615815,-1.6901381412338368,,,-1.2162947248581086,-1.624480069954835,-0.055209750048180295,-0.6668600139519789,1.0231456561107808,0.29351070862123246,2.128103432708429,-2.0752817214916566,0.016176674255461737,-1.1795503586979807,-2.303410565075378,,,-1.2172754350691373,-1.2992155646523695,-0.8253807798268478
42,TO MELT,to melt,melt,to,VERB,,,,,0.696969696969697,38,40,77,10,0.1149425287356321,0.4871794871794871,1.6333333333333333,1.6538461538461535,2.5729,2.4281,-13.48474935316147,3.03448275862069,3.96153846153846,4.8,3.2,2.72727272727273,30.0,26.0,1.0,3.064169,5.043425,2.4849066497880004,2.70805020110221,30.0,26.0,0.2877671229078045,0.1940753714088186,1.120947761784894,-0.27131610706653886,-0.5505279591905894,0.4776102189575493,0.7395610936153383,0.05152852543283348,0.560538207641196,0.84954052076412,1.2686119249298917,1.083570131147375,-0.10109719593562616,0.9041972677675966,0.16272956781976228,0.44803144545366413,-0.40934979758824863,-0.5525280743869662,0.7059997273092814,0.7370831310721906,0.07022582769364447,0.6657911885420684,0.5705113841173557,1.2696348190057964,0.8666103117031282,-1.5113939539091434
43,INGRID,ingrid,ingrid,,NOUN,common names,girl,,,0.8431372549019608,54,20,75,4,0.050632911392405,0.7297297297297297,1.24,0.1363636363636363,,,-13.371163558255256,3.51724137931034,2.68,2.93333333333333,2.96,3.14285714285714,25.0,22.0,0.0,,,,,25.0,22.0,-0.10556621042552883,-1.3234071460736987,1.2345335566911082,0.1442683085178711,-0.06776933850093947,-1.3890564477091205,-0.5419773679231215,-0.18847147456716673,,,,,0.04507036199663761,-0.33170112718513606,-1.1096589503698993,0.49343053505423756,0.21766567244644386,-0.06801555030820793,-2.0532924849059855,-0.540161426510652,-0.256858995807541,,,,,0.673797843667093
44,TO WHIZ,to whiz,whiz,to,VERB,,,,,0.9210526315789472,60,10,80,2,0.024390243902439,0.8571428571428571,1.5384615384615383,2.7916666666666665,2.301,2.2253,-18.17204845619671,2.39285714285714,2.07692307692308,3.4,3.0,3.68181818181818,26.0,24.0,1.0,2.347399,2.70805,1.6094379124341005,3.610917912644224,26.0,24.0,0.1928953280360095,1.3318958842293316,-3.5663513412503445,0.6832293474789108,-1.1921535749541392,-0.9223897810424506,-1.1450542910000414,-0.1484714745671667,-0.15623179235880436,-1.48583447923588,0.39314318757599187,1.986437842689389,0.12298573867362406,0.6060992194413178,1.1167766422304055,-1.4254344411837323,1.030826360147698,-1.1964847709304278,-1.3634694318521652,-1.1412176889025758,-0.20234485855734344,-0.18556763714706206,-0.9978164249960683,0.39346018273396816,1.5886996776194877,1.8386256921183524
45,TO COST,to cost,cost,to,VERB,,,,,0.5843373493975904,28,41,69,28,0.2886597938144329,0.4057971014492754,1.5333333333333334,2.1481481481481484,3.4475,3.3002,-13.510779504733978,2.24137931034483,1.61538461538462,4.53333333333333,2.32,2.90909090909091,30.0,27.0,1.0,3.592736,6.877296,2.70805020110221,2.4849066497880004,30.0,27.0,0.18776712290780462,0.6883773657108134,1.094917610212386,-0.08949792524835898,-1.3436314074664493,0.21094355229087913,-1.6065927525385015,-0.8284714745671669,1.0891052076411958,2.6834115207641203,1.4917554762441014,0.8604265798331654,-0.21372954350773277,0.5899858114236819,0.5771950887217886,0.43762745801375114,-0.13503052944806987,-1.348512935373504,0.3118151255642388,-1.601209726447416,-1.1290851918107017,1.2936078946235539,1.8020527372733346,1.4929582931255783,0.6881460877454367,-3.1952373835871595
46,NAIROBI,nairobi,nairobi,,NOUN,geography,world,country,,0.8313253012048193,57,25,81,3,0.0357142857142857,0.6951219512195121,1.0454545454545454,0.0526315789473684,,,-13.13659660423195,4.31034482758621,3.5,2.96551724137931,3.16,2.90909090909091,22.0,19.0,0.0,1.658228,2.302585,0.0,0.0,22.0,19.0,-0.3001116649709834,-1.4071392034899666,1.469100510714414,-0.08949792524835898,0.7253341097749306,-1.3568725396631405,0.2780226320768784,0.011528525432833447,-0.8454027923588041,-1.89129947923588,-1.2162947248581086,-1.624480069954835,0.03325840829949611,-0.9429852331632982,-1.1798671453464085,0.5871845662852593,-0.13503052944806987,0.7279693106783401,-2.005718481247097,0.2770910935273503,0.015711690443446887,-1.004145163074491,-1.270107613829628,-1.2172754350691373,-1.2992155646523695,0.49721020207630123
47,TO LEND,to lend,lend,to,VERB,,,,,0.6666666666666666,40,50,86,13,0.1313131313131313,0.4444444444444444,1.4137931034482758,2.423076923076923,2.7752,2.6857,-13.060137613779789,2.48275862068966,2.57692307692308,4.66666666666667,3.44,2.40909090909091,29.0,26.0,1.0,3.403971,4.905275,2.772588722239781,2.995732273553991,29.0,26.0,0.06822689302274698,0.963306140639588,1.5455595011665757,-0.589497925248359,-1.1022520971216192,0.3442768856242191,-0.6450542910000414,0.29152852543283325,0.9003402076411957,0.7113905207641196,1.5562939973816725,1.371252203599156,-0.13140022623865655,0.21437671418497828,0.8077191392523098,0.6177444488935834,-0.8894085168335695,-1.1062566733341197,0.5089074264367673,-0.6428929815623303,0.39731065119482933,1.0693982475523751,0.4777363536280252,1.5575488522975096,1.0966907128810852,-1.9644215216993401
48,DEION SANDERS,deion sanders,deion sanders,,NOUN,famous people,Sports,,,0.8544303797468354,62,15,73,8,0.0987654320987654,0.8051948051948052,1.0,0.0454545454545454,,,-17.95831065626303,4.72413793103448,4.30769230769231,3.26666666666667,3.16,3.22727272727273,25.0,22.0,1.0,,,1.791759469228055,2.079441541679836,25.0,22.0,-0.3455662104255288,-1.4143162369827895,-3.352613541316666,0.22868389293346114,1.139127213223201,-1.0557231143757804,1.0857149397691885,0.011528525432833447,,,0.5754647443699463,0.45496147172500123,0.05636348684151227,-1.085808622410532,-1.1858849906301092,-1.3400056114763688,0.345028189797251,1.1432657598887035,-1.5605617327246786,1.082077159230826,0.015711690443446887,,,0.5759287471641346,0.36386597552945327,0.8426290407475048
49,SCATTERGORIES,scattergories,scattergories,,NOUN,games,board game,famous,,0.9005847953216374,65,16,89,1,0.0111111111111111,0.8024691358024691,1.0454545454545454,0.1578947368421052,,,-19.57513342879744,4.13793103448276,3.42307692307692,3.4,3.56,3.27272727272727,22.0,19.0,0.0,,,,,22.0,19.0,-0.3001116649709834,-1.3018760455952298,-4.969436313851075,0.2741384383880008,0.5529203166714804,-0.9223897810424506,0.20109955515379818,0.41152852543283336,,,,,0.1025179024163142,-0.9429852331632982,-1.0916054145187968,-1.9862332667843594,0.41360800683228766,0.5549291235073514,-1.3634694318521652,0.20042575393654005,0.5608530629454221,,,,,1.5326333875583091
50,GENESIS,genesis,genesis,,NOUN,famous people,"Bands,singers",,,0.8756756756756757,73,16,89,7,0.0729166666666666,0.8202247191011236,1.9,2.269230769230769,,,-11.441858232365568,2.82758620689655,2.0,4.03333333333333,3.32,3.31818181818182,30.0,26.0,0.0,2.169054,2.70805,0.0,0.0,30.0,26.0,0.5544337895744711,0.8094599867934342,3.163838882580796,0.3195929838425511,-0.7574245109147295,-0.28905644770912087,-1.2219773679231216,0.17152852543283315,-0.3345767923588041,-1.48583447923588,-1.2162947248581086,-1.624480069954835,0.07760878277035255,1.7420944846847033,0.6787212249658005,1.2645542959897476,0.4821878238673404,-0.7601762989921527,-0.42728100270770647,-1.217883028493386,0.2337682394442366,-0.39740070740324984,-0.9978164249960683,-1.2172754350691373,-1.2992155646523695,1.1602442972211446
51,A UTILITY KNIFE,a utility knife,utility knife,a,NOUN,tool,,,,0.8853503184713376,58,16,81,2,0.0240963855421686,0.7837837837837838,1.1428571428571428,1.1538461538461535,,,-17.577345735958012,4.79310344827586,4.57692307692308,4.73333333333333,3.16,3.04545454545455,28.0,26.0,1.0,,,0.6931471805599453,2.079441541679836,28.0,26.0,-0.20270906756838603,-0.3059246285911814,-2.9716486210116475,0.04686571111528082,1.208092730464581,0.4109435522908793,1.3549457089999586,0.011528525432833447,,,-0.5231475442981633,0.45496147172500123,0.08728342556601443,-0.6369351133477966,-0.25651365361139356,-1.1877377987108428,0.07070892165707156,1.212481834757099,0.6074535768730172,1.3504058477986514,0.015711690443446887,,,-0.5235693632274756,0.36386597552945327,1.3048793337547469
52,CHANTEL,chantel,chantel,,NOUN,common names,girl,,,0.8308823529411765,48,17,65,6,0.0845070422535211,0.7384615384615385,1.1363636363636365,0.0,,,-15.580274427103406,3.31034482758621,2.42307692307692,2.33333333333333,3.04,3.04545454545455,22.0,17.0,0.0,,,,,22.0,17.0,-0.20920257406189235,-1.459770782437335,-0.9745773121570416,0.04686571111528082,-0.2746658902250694,-1.9890564477091206,-0.7989004448462018,-0.10847147456716666,,,,,0.03281546003585334,-0.6573384546688295,-1.2239980107602144,-0.38952866204648007,0.07070892165707156,-0.27566377491338423,-2.94020783883232,-0.7962236607439508,-0.14783072130714586,,,,,0.490588165516647
53,TO DISDAIN,to disdain,disdain,to,VERB,,,,,0.7404580152671756,40,24,57,10,0.1492537313432835,0.625,1.1785714285714286,2.7916666666666665,1.4472,1.3979,-16.590659829867597,1.79310344827586,1.61538461538462,3.76666666666667,1.76,3.0,28.0,24.0,1.0,2.229118,2.639057,0.0,0.0,28.0,24.0,-0.16699478185410022,1.3318958842293316,-1.9849627149212328,0.001411165660730962,-1.7919072695354192,-0.5557231143757804,-1.6065927525385015,-1.3884714745671667,-0.274512792358804,-1.5548274792358798,-1.2162947248581086,-1.624480069954835,-0.05760887763814759,-0.5247167360821123,1.1167766422304055,-0.7933694545423857,0.0021291046220195038,-1.7984174220180746,-0.8214656044527334,-1.601209726447416,-1.892283113313467,-0.32605841279522774,-1.0441488729045036,-1.2172754350691373,-1.2992155646523695,-0.8612475207445885
54,A PALE ALE,a pale ale,pale ale,a,NOUN,drink,alcoholic,beer,,0.903846153846154,66,7,75,8,0.0963855421686747,0.9041095890410958,1.3571428571428572,0.5454545454545454,,,-18.7501608552476,4.13793103448276,3.76923076923077,3.86666666666667,3.6,3.45,28.0,22.0,1.0,,,3.2386784521643803,3.9415818076696905,28.0,22.0,0.011576646717328387,-0.9143162369827895,-4.144463740301235,0.45141116566073114,0.5529203166714804,-0.4557231143757807,0.5472534013076484,0.4515285254328334,,,2.0223837273062717,2.3171017377148555,0.10577926094083079,0.03637515024630757,-0.7666417691989535,-1.656500100629832,0.6810692932689695,0.5549291235073514,-0.6736463787983449,0.5454197820951756,0.6153672001956196,,,2.024014394883342,1.8531557870118347,1.581390403120077
55,CREAM CHEESE,cream cheese,cream cheese,,NOUN,food,dairy,cheese,,0.8932584269662921,69,15,90,4,0.0425531914893617,0.8214285714285714,1.1,0.3846153846153846,,,-13.683938125682594,4.86206896551724,4.5,4.76666666666667,3.8,2.27272727272727,30.0,26.0,1.0,,,1.6094379124341005,3.068052935133617,30.0,26.0,-0.24556621042552873,-1.0751553978219504,0.9217589892637701,-0.7258615616119992,1.2770582477059609,0.44427688562421963,1.2780226320768784,0.6515285254328331,,,0.39314318757599187,1.443572865178782,0.09519153406096892,-0.7715971660666169,-0.9015032250439406,0.36841771436535886,-1.0951479679387117,1.2816979096254941,0.6567266520911572,1.2737405082078412,0.887937886446607,,,0.39346018273396816,1.154530837181791,1.423104841945324
56,MARTIN LUTHER KING JR. DAY,martin luther king jr. day,martin luther king jr. day,,NOUN,calendar items,holiday,,,0.896551724137931,74,9,82,9,0.0989010989010989,0.891566265060241,1.0344827586206895,0.1538461538461538,,,-18.486118763806395,3.58620689655172,2.42307692307692,4.46666666666667,3.96,2.72727272727273,29.0,26.0,1.0,,,2.583997552432231,3.1675825304806504,29.0,26.0,-0.3110834518048393,-1.3059246285911812,-3.8804216488600307,-0.27131610706653886,0.0011961787404408675,0.1442768856242198,-0.7989004448462018,0.8115285254328333,,,1.3677028275741225,1.5431024605258155,0.09848483123260787,-0.9774598443609068,-1.095000096473705,-1.5509651560748399,-0.40934979758824863,0.0012005245601878903,0.21326897512799028,-0.7962236607439508,1.1059944354473974,,,1.3688056196040816,1.2341319365181547,1.4723393373986955
57,TO TIPTOE,to tiptoe,tiptoe,to,VERB,,,,,0.7619047619047619,50,30,78,10,0.1136363636363636,0.625,1.3,1.7692307692307692,1.6628,1.5911,-16.350936758271683,3.46428571428571,4.08,4.8,3.16666666666667,2.72727272727273,30.0,26.0,1.0,2.449567,3.258097,0.0,0.6931471805599453,30.0,26.0,-0.045566210425528775,0.3094599867934342,-1.7452396433253181,-0.27131610706653886,-0.12072500352556936,0.4776102189575493,0.8580226320768785,0.018195192099503377,-0.0540637923588041,-0.9357874792358802,-1.2162947248581086,-0.9313328893948897,-0.036162131000561315,-0.14317425337878684,0.2594780035346446,-0.6975545754398212,-0.40934979758824863,-0.12116360779643899,0.7059997273092814,0.855147754042035,0.02479737998515092,-0.06421542025320873,-0.6284307775435558,-1.2172754350691373,-0.7448550512584287,-0.5406205943587258
