WORD,WORD,SyntCat,Category,subcat1,subcat2,subcat3,subcat4,Article,hits,misses,false_alarms,correct_rejections,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,word_lower_no_article,Word_article,Lg10WF,Lg10CD,google_ngram_frequency,Word,LgTV_T=1700,LgDF,orth_neighborhood,phon_neighborhood,tokens_used,orth_vals_used,phon_vals_used,log_orth_neighborhood,log_phon_neighborhood
ALICE IN CHAINS,ALICE IN CHAINS,NOUN,famous people,"Bands,singers",,,,,80,11,5,94,0.9157894736842105,0.050505050505050504,0.8791208791208791,0.0476190476190476,21.0,1.2083333333333333,24.0,ALICE IN CHAINS,Alice in Chains,3.45454545454545,4.39285714285714,3.75862068965517,3.84,3.16,Alice in Chains,Alice in Chains,,,-18.26926066283405,ALICE IN CHAINS,,,11.333333333333334,19.0,alice;in;chains,5;26;3,5;37;15,2.512305623976115,2.995732273553991
OHIO,OHIO,NOUN,geography,United States,state,,,,61,14,5,78,0.879746835443038,0.060240963855421686,0.8133333333333334,0.0769230769230769,26.0,1.0689655172413792,29.0,OHIO,Ohio,2.36363636363636,4.42857142857143,4.63333333333333,4.15384615384615,3.12,Ohio,Ohio,,,-11.215287563338064,OHIO,2.963984,5.590987,0.0,0.0,ohio,0,0,0.0,0.0
PARIS,PARIS,NOUN,geography,world,big city,,,,55,22,7,78,0.8209876543209876,0.08235294117647059,0.7142857142857143,0.3461538461538461,26.0,1.5666666666666669,30.0,PARIS,Paris,4.13636363636364,4.44827586206897,4.56666666666667,4.65384615384615,4.04,Paris,Paris,,,-9.83423755367227,PARIS,3.048483,5.652489,4.0,1.0,paris,4,1,1.6094379124341003,0.6931471805599453
A REDHEAD,A REDHEAD,NOUN,people,Other,,,,a,59,17,2,79,0.8789808917197452,0.024691358024691357,0.7763157894736842,1.2,25.0,1.2333333333333334,30.0,A REDHEAD,a redhead,3.77272727272727,4.17241379310345,4.73333333333333,4.69230769230769,3.64,redhead,a redhead,2.2718,2.1139,-15.830242637894518,A REDHEAD,,,1.0,1.0,redhead,1,1,0.6931471805599453,0.6931471805599453
TO TOPPLE,TO TOPPLE,VERB,,,,,,to,50,29,11,77,0.7604790419161677,0.125,0.6329113924050633,2.730769230769231,26.0,1.5,30.0,TO TOPPLE,to topple,3.81818181818182,3.13793103448276,4.5,3.11538461538462,2.4,topple,to topple,1.5185,1.4771,-14.807986031582685,TO TOPPLE,2.420368,2.772589,0.0,4.0,topple,0,4,0.0,1.6094379124341003
CHUBBY,CHUBBY,ADJ,,,,,,,67,16,6,79,0.8690476190476191,0.07058823529411765,0.8072289156626506,3.807692307692308,26.0,1.3333333333333333,30.0,CHUBBY,chubby,2.36363636363636,2.75862068965517,4.7,4.26923076923077,2.44,chubby,chubby,2.3304,2.0569,-13.61715519717275,CHUBBY,2.412933,2.944439,2.0,5.0,chubby,2,5,1.0986122886681098,1.791759469228055
ACCURATE,ACCURATE,ADJ,,,,,,,47,35,19,70,0.6842105263157895,0.21348314606741572,0.573170731707317,3.0,25.0,1.3333333333333333,30.0,ACCURATE,accurate,2.59090909090909,1.96551724137931,4.63333333333333,1.53846153846154,4.08333333333333,accurate,accurate,2.6031,2.5378,-10.349646533725668,ACCURATE,3.712555,6.095825,0.0,0.0,accurate,0,0,0.0,0.0
UNEXPECTED,UNEXPECTED,ADJ,,,,,,,65,34,12,70,0.7458563535911602,0.14634146341463414,0.6565656565656566,3.1538461538461537,26.0,1.2333333333333334,30.0,UNEXPECTED,unexpected,4.09090909090909,1.37931034482759,4.63333333333333,1.61538461538462,2.92,unexpected,unexpected,2.6522,2.5933,-10.99839593236564,UNEXPECTED,3.48124,5.056246,0.0,0.0,unexpected,0,0,0.0,0.0
TO LAUGH,TO LAUGH,VERB,,,,,,to,41,35,14,70,0.69375,0.16666666666666666,0.5394736842105263,3.692307692307693,26.0,1.1,30.0,TO LAUGH,to laugh,4.38095238095238,3.3448275862069,4.86666666666667,4.03846153846154,4.875,laugh,to laugh,3.5061,3.2862,-12.09168692543672,TO LAUGH,3.345508,5.993961,1.0,22.0,laugh,1,22,0.6931471805599453,3.1354942159291497
BOWLING SHOES,BOWLING SHOES,NOUN,clothing,shoes,sport,,,,58,17,4,76,0.864516129032258,0.05,0.7733333333333333,0.3076923076923077,26.0,1.1,30.0,BOWLING SHOES,bowling shoes,2.18181818181818,4.68965517241379,4.76666666666667,4.80769230769231,3.08333333333333,bowling shoes,bowling shoes,,,-17.937901826531245,BOWLING SHOES,,,5.5,16.5,bowling;shoes,4;7,13;20,1.8718021769015913,2.8622008809294686
THE EUPHRATES RIVER,THE EUPHRATES RIVER,NOUN,earth formation,water,river,famous,,the,62,24,2,89,0.8531073446327684,0.02197802197802198,0.7209302325581395,0.0,22.0,1.0,28.0,THE EUPHRATES RIVER,the Euphrates River,3.18181818181818,4.58620689655172,3.43333333333333,3.80769230769231,3.2,Euphrates River,the Euphrates River,,,-15.984568671173744,THE EUPHRATES RIVER,,,9.0,12.0,euphrates;river,nan;9,nan;12,2.302585092994046,2.5649493574615367
A CASHEW,A CASHEW,NOUN,food,nut,,,,a,69,19,6,86,0.8611111111111112,0.06521739130434782,0.7840909090909091,0.4615384615384615,26.0,1.1,30.0,A CASHEW,a cashew,2.40909090909091,4.86206896551724,4.76666666666667,4.69230769230769,4.04,cashew,a cashew,1.0792,0.9031,-18.30375776434389,A CASHEW,,,,,cashew,,,,
JOHN QUINCY ADAMS,JOHN QUINCY ADAMS,NOUN,famous people,US President,,,,,52,15,5,68,0.8571428571428571,0.0684931506849315,0.7761194029850746,0.0,26.0,1.103448275862069,29.0,JOHN QUINCY ADAMS,John Quincy Adams,2.81818181818182,4.72413793103448,3.96551724137931,4.42307692307692,3.56,John Quincy Adams,John Quincy Adams,,,-15.149742544212284,JOHN QUINCY ADAMS,,,2.0,11.333333333333334,john;quincy;adams,3;1;2,31;1;2,1.0986122886681098,2.512305623976115
LIPS,LIPS,NOUN,human body,external,,,,,64,21,2,88,0.8685714285714285,0.022222222222222223,0.7529411764705882,0.8148148148148148,27.0,1.6666666666666667,30.0,LIPS,lips,4.14285714285714,4.72413793103448,4.9,4.92307692307692,3.88,lips,lips,3.2017,3.0249,-9.66162671196849,LIPS,3.355735,6.001415,14.0,19.0,lips,14,19,2.70805020110221,2.995732273553991
UNBIASED,UNBIASED,ADJ,,,,,,,47,32,5,80,0.774390243902439,0.058823529411764705,0.5949367088607594,2.576923076923077,26.0,1.1724137931034482,29.0,UNBIASED,unbiased,2.13636363636364,1.3448275862069,4.5,1.5,3.8,unbiased,unbiased,1.2041,1.2041,-13.094991220831178,UNBIASED,,,,,unbiased,,,,
TO LEVEL,TO LEVEL,VERB,,,,,,to,44,30,9,71,0.7467532467532467,0.1125,0.5945945945945946,2.32,25.0,1.9333333333333331,30.0,TO LEVEL,to level,2.95454545454545,2.79310344827586,4.56666666666667,2.73076923076923,3.04166666666667,level,to level,3.4206,3.2017,-13.774216507261846,TO LEVEL,3.963191,7.32251,4.0,9.0,level,4,9,1.6094379124341003,2.302585092994046
BARRY SANDERS,BARRY SANDERS,NOUN,famous people,Sports,,,,,39,32,1,80,0.7828947368421053,0.012345679012345678,0.5492957746478874,0.04,25.0,1.0357142857142858,28.0,BARRY SANDERS,Barry Sanders,3.04545454545455,4.60714285714286,3.23333333333333,4.26923076923077,3.2,Barry Sanders,Barry Sanders,,,-18.24484797674751,BARRY SANDERS,,,6.0,11.5,barry;sanders,7;5,16;7,1.9459101490553132,2.5257286443082556
TO REDEEM,TO REDEEM,VERB,,,,,,to,38,26,9,57,0.7307692307692307,0.13636363636363635,0.59375,2.423076923076923,26.0,1.6666666666666667,30.0,TO REDEEM,to redeem,3.09090909090909,1.96428571428571,4.46666666666667,1.88,4.04,redeem,to redeem,1.9243,1.8633,-13.697641500755113,TO REDEEM,1.727221,2.639057,0.0,2.0,redeem,0,2,0.0,1.0986122886681098
OBTAINABLE,OBTAINABLE,ADJ,,,,,,,24,39,9,60,0.6363636363636364,0.13043478260869565,0.38095238095238093,2.8076923076923075,26.0,1.2142857142857142,28.0,OBTAINABLE,obtainable,3.14285714285714,2.07142857142857,4.43333333333333,1.46153846153846,3.84,obtainable,obtainable,,,-13.557846099511602,OBTAINABLE,2.211018,2.484907,,,obtainable,,,,
DISTURBING,DISTURBING,ADJ,,,,,,,45,24,24,55,0.6756756756756757,0.3037974683544304,0.6521739130434783,3.68,25.0,1.6,30.0,DISTURBING,disturbing,3.95454545454545,1.58620689655172,4.73333333333333,2.12,1.48,disturbing,disturbing,2.6665,2.6042,-11.790149592648266,DISTURBING,3.283414,4.317488,0.0,0.0,disturbing,0,0,0.0,0.0
TO PLUCK,TO PLUCK,VERB,,,,,,to,42,17,9,57,0.792,0.13636363636363635,0.711864406779661,2.1666666666666665,24.0,1.5666666666666669,30.0,TO PLUCK,to pluck,3.5,3.03571428571429,4.43333333333333,3.53846153846154,2.68,pluck,to pluck,2.0755,1.9777,-14.57176772788318,TO PLUCK,2.268684,2.995732,4.0,11.0,pluck,4,11,1.6094379124341003,2.4849066497880004
TO PUTTER,TO PUTTER,VERB,,,,,,to,48,30,12,69,0.7358490566037735,0.14814814814814814,0.6153846153846154,2.363636363636364,22.0,1.3076923076923077,26.0,TO PUTTER,to putter,1.90909090909091,2.27586206896552,3.83333333333333,2.11538461538462,3.28,putter,to putter,1.8513,1.5682,-17.95146135982412,TO PUTTER,,,8.0,7.0,putter,8,7,2.1972245773362196,2.0794415416798357
A PANDA,A PANDA,NOUN,living things,animal,mammal,,,a,53,20,6,76,0.832258064516129,0.07317073170731707,0.726027397260274,0.5384615384615384,26.0,1.1333333333333333,30.0,A PANDA,a panda,3.52380952380952,4.82758620689655,4.7,4.92307692307692,4.12,panda,a panda,2.0374,1.5798,-16.751763879034144,A PANDA,0.792238,2.079442,0.0,1.0,panda,0,1,0.0,0.6931471805599453
A GREAT-GRANDFATHER,A GREAT-GRANDFATHER,NOUN,family relations,,,,,a,62,16,12,76,0.8313253012048193,0.13636363636363635,0.7948717948717948,0.7777777777777778,27.0,1.1333333333333333,30.0,A GREAT-GRANDFATHER,a great-grandfather,2.31818181818182,3.93103448275862,4.56666666666667,4.11538461538461,4.2,great-grandfather,a great-grandfather,,,-18.11911037855081,A GREAT-GRANDFATHER,,,,,great-grandfather,,,,
A ROASTING PAN,A ROASTING PAN,NOUN,household item,kitchen item,food preparation,,,a,63,18,7,81,0.8520710059171598,0.07954545454545454,0.7777777777777778,1.0384615384615383,26.0,1.1333333333333333,30.0,A ROASTING PAN,a roasting pan,2.13636363636364,4.62068965517241,4.63333333333333,4.65384615384615,3.4,roasting pan,a roasting pan,,,-16.219504127761862,A ROASTING PAN,,,19.0,25.0,roasting;pan,2;36,6;44,2.995732273553991,3.258096538021482
A THIGH,A THIGH,NOUN,human body,external,,,,a,59,25,1,94,0.8547486033519553,0.010526315789473684,0.7023809523809523,0.6296296296296297,27.0,1.2333333333333334,30.0,A THIGH,a thigh,3.86363636363636,4.41379310344828,4.9,4.46153846153846,3.28,thigh,a thigh,2.2833,2.1847,-16.003116356972185,A THIGH,2.339399,3.401197,2.0,36.0,thigh,2,36,1.0986122886681098,3.6109179126442243
TO KNEAD,TO KNEAD,VERB,,,,,,to,58,26,4,88,0.8295454545454546,0.043478260869565216,0.6904761904761905,1.4090909090909092,22.0,1.3333333333333333,30.0,TO KNEAD,to knead,2.45454545454545,3.51724137931034,4.4,3.88461538461538,3.32,knead,to knead,1.0,0.7782,-16.019791547838757,TO KNEAD,,,,,knead,,,,
TERRI,TERRI,NOUN,common names,girl,,,,,53,28,4,90,0.8171428571428572,0.0425531914893617,0.654320987654321,0.0,23.0,1.3478260869565215,23.0,TERRI,Terri,2.85714285714286,3.37931034482759,2.86666666666667,2.84615384615385,3.08,Terri,Terri,,,-13.514503323358252,TERRI,,,,,terri,,,,
A NECKLACE,A NECKLACE,NOUN,clothing,accessory,jewelry,,,a,44,23,5,73,0.8068965517241379,0.0641025641025641,0.6567164179104478,1.3846153846153846,26.0,1.2,30.0,A NECKLACE,a necklace,3.0,4.75862068965517,4.86666666666667,4.73076923076923,3.8,necklace,a necklace,2.6972,2.4472,-14.409068628075405,A NECKLACE,2.442347,3.258097,1.0,2.0,necklace,1,2,0.6931471805599453,1.0986122886681098
JAMES MADISON,JAMES MADISON,NOUN,famous people,US President,,,,,58,16,17,67,0.7911392405063291,0.20238095238095238,0.7837837837837838,0.0833333333333333,24.0,1.0666666666666669,30.0,JAMES MADISON,James Madison,2.63636363636364,4.72413793103448,3.8,3.96153846153846,3.48,James Madison,James Madison,,,-14.217577510409294,JAMES MADISON,,,2.0,4.0,james;madison,4;0,8;0,1.0986122886681098,1.6094379124341003
TO DON,TO DON,VERB,,,,,,to,51,35,4,97,0.7914438502673797,0.039603960396039604,0.5930232558139535,2.2857142857142856,21.0,1.1666666666666667,24.0,TO DON,to don,2.72727272727273,2.48275862068966,3.93333333333333,2.0,3.04,don,to don,5.5066,3.9205,-14.26660020008817,TO DON,4.117681,8.288032,25.0,37.0,don,25,37,3.258096538021482,3.6375861597263857
TO SQUEAL,TO SQUEAL,VERB,,,,,,to,57,20,19,63,0.7547169811320755,0.23170731707317074,0.7402597402597403,2.8846153846153846,26.0,1.7666666666666666,30.0,TO SQUEAL,to squeal,4.45454545454545,2.89655172413793,4.57142857142857,2.92307692307692,2.75,squeal,to squeal,2.1367,1.9912,-16.415658931895354,TO SQUEAL,2.290006,2.995732,2.0,6.0,squeal,2,6,1.0986122886681098,1.9459101490553132
A WRENCH,A WRENCH,NOUN,tool,,,,,a,54,15,16,62,0.7891156462585034,0.20512820512820512,0.782608695652174,1.0740740740740742,27.0,1.4666666666666666,30.0,A WRENCH,a wrench,2.5,4.79310344827586,4.83333333333333,4.96153846153846,2.96,wrench,a wrench,2.3075,2.1072,-15.180046573990918,A WRENCH,1.819158,3.332205,4.0,8.0,wrench,4,8,1.6094379124341003,2.1972245773362196
A FORGER,A FORGER,NOUN,people,Other,,,,a,41,37,5,86,0.7514792899408284,0.054945054945054944,0.5256410256410257,1.9090909090909087,22.0,1.6538461538461535,26.0,A FORGER,a forger,3.33333333333333,2.89655172413793,4.06666666666667,2.34615384615385,2.08,forger,a forger,1.5051,1.3222,-16.650163672539982,A FORGER,,,5.0,3.0,forger,5,3,1.791759469228055,1.3862943611198906
TO BELCH,TO BELCH,VERB,,,,,,to,57,17,7,77,0.8481012658227848,0.08333333333333333,0.7702702702702703,2.0,25.0,1.2,30.0,TO BELCH,to belch,3.13636363636364,3.79310344827586,4.72413793103448,3.69230769230769,2.12,belch,to belch,1.5798,1.5315,-17.31537222555013,TO BELCH,,,4.0,9.0,belch,4,9,1.6094379124341003,2.302585092994046
AN EGYPTIAN,AN EGYPTIAN,NOUN,people,Region,,,,an,58,18,2,79,0.8726114649681529,0.024691358024691357,0.7631578947368421,0.3461538461538461,26.0,1.1333333333333333,30.0,AN EGYPTIAN,an Egyptian,3.36363636363636,4.13793103448276,4.26666666666667,4.07692307692308,3.24,Egyptian,an Egyptian,,,-13.969867728773767,AN EGYPTIAN,2.246896,4.85203,1.0,0.0,egyptian,1,0,0.6931471805599453,0.0
TO COAST,TO COAST,VERB,,,,,,to,43,30,6,77,0.7692307692307693,0.07228915662650602,0.589041095890411,2.1153846153846154,26.0,1.6666666666666667,30.0,TO COAST,to coast,2.31818181818182,2.58620689655172,4.46666666666667,2.38461538461538,3.52,coast,to coast,3.1342,2.9009,-14.954364790734756,TO COAST,3.410873,6.830874,7.0,19.0,coast,7,19,2.0794415416798357,2.995732273553991
A LAYMAN,A LAYMAN,NOUN,people,Other,,,,a,46,21,6,67,0.8071428571428572,0.0821917808219178,0.6865671641791045,2.111111111111111,27.0,1.2222222222222223,27.0,A LAYMAN,a layman,2.04761904761905,2.96551724137931,3.8,2.30769230769231,3.125,layman,a layman,1.6902,1.6128,-15.25129197769126,A LAYMAN,,,2.0,5.0,layman,2,5,1.0986122886681098,1.791759469228055
A HEADBAND,A HEADBAND,NOUN,clothing,accessory,head,,,a,55,20,4,75,0.8441558441558441,0.05063291139240506,0.7333333333333333,1.2307692307692308,26.0,1.2142857142857142,28.0,A HEADBAND,a headband,2.5,4.62068965517241,4.6551724137931,4.73076923076923,3.16,headband,a headband,1.3424,1.1761,-16.396735540066228,A HEADBAND,,,0.0,0.0,headband,0,0,0.0,0.0
VIOLENT,VIOLENT,ADJ,,,,,,,47,24,10,66,0.7687074829931972,0.13157894736842105,0.6619718309859155,3.1923076923076925,26.0,1.4333333333333331,30.0,VIOLENT,violent,4.54545454545455,2.27586206896552,4.66666666666667,3.34615384615385,1.4,violent,violent,2.9299,2.8325,-10.48772317437262,VIOLENT,3.465736,5.572154,1.0,2.0,violent,1,2,0.6931471805599453,1.0986122886681098
TO WRITHE,TO WRITHE,VERB,,,,,,to,48,13,5,66,0.8636363636363636,0.07042253521126761,0.7868852459016393,2.6666666666666665,24.0,1.2592592592592593,27.0,TO WRITHE,to writhe,3.63636363636364,2.79310344827586,4.10344827586207,2.5,1.96,writhe,to writhe,1.0,1.0,-15.898826428107643,TO WRITHE,,,,,writhe,,,,
A CANAL,A CANAL,NOUN,earth formation,water,,,,a,51,32,11,80,0.7528735632183908,0.12087912087912088,0.6144578313253012,1.6923076923076923,26.0,1.6551724137931034,29.0,A CANAL,a canal,2.22727272727273,4.31034482758621,4.44827586206897,4.375,3.16,canal,a canal,2.5145,2.2648,-14.491662388931136,A CANAL,2.653829,5.209486,3.0,1.0,canal,3,1,1.3862943611198906,0.6931471805599453
HEATH LEDGER,HEATH LEDGER,NOUN,famous people,Actors,,,,,64,10,7,73,0.8896103896103896,0.0875,0.8648648648648649,0.08,25.0,1.0,29.0,HEATH LEDGER,Heath Ledger,3.63636363636364,4.75862068965517,3.93333333333333,4.92307692307692,3.64,Heath Ledger,Heath Ledger,,,-17.427076179129955,HEATH LEDGER,,,4.5,10.5,heath;ledger,7;2,12;9,1.7047480922384253,2.4423470353692043
TO SPOON-FEED,TO SPOON-FEED,VERB,,,,,,to,63,17,7,85,0.8604651162790697,0.07608695652173914,0.7875,1.0769230769230769,26.0,1.5666666666666669,30.0,TO SPOON-FEED,to spoon-feed,2.04545454545455,3.3448275862069,4.6,4.0,3.0,spoon-feed,to spoon-feed,,,-18.386173173603773,TO SPOON-FEED,,,,,spoon-feed,,,,
OBSESSED,OBSESSED,ADJ,,,,,,,46,32,13,74,0.7272727272727273,0.14942528735632185,0.5897435897435898,2.423076923076923,26.0,1.2666666666666666,30.0,OBSESSED,obsessed,4.09090909090909,1.3448275862069,4.7,1.76923076923077,2.0,obsessed,obsessed,2.7218,2.6107,-12.499347608910558,OBSESSED,2.427748,2.890372,0.0,1.0,obsessed,0,1,0.0,0.6931471805599453
A REINDEER,A REINDEER,NOUN,living things,animal,mammal,,,a,59,18,7,77,0.84472049689441,0.08333333333333333,0.7662337662337663,0.4230769230769231,26.0,1.0689655172413792,29.0,A REINDEER,a reindeer,3.13636363636364,4.82758620689655,4.58620689655172,4.80769230769231,3.88,reindeer,a reindeer,2.238,1.9395,-16.48762151551358,A REINDEER,1.845827,3.583519,0.0,0.0,reindeer,0,0,0.0,0.0
ABSURD,ABSURD,ADJ,,,,,,,43,36,14,74,0.7005988023952096,0.1590909090909091,0.5443037974683544,3.5185185185185186,27.0,1.2333333333333334,30.0,ABSURD,absurd,3.59090909090909,1.44827586206897,4.5,1.76923076923077,2.24,absurd,absurd,2.6955,2.5999,-11.886224276477366,ABSURD,2.937838,4.025352,0.0,0.0,absurd,0,0,0.0,0.0
FRIGHTENING,FRIGHTENING,ADJ,,,,,,,48,24,11,70,0.7712418300653595,0.13580246913580246,0.6666666666666666,4.153846153846154,26.0,1.2666666666666666,30.0,FRIGHTENING,frightening,4.72727272727273,1.59259259259259,4.63333333333333,2.64,1.64,frightening,frightening,2.4698,2.4116,-12.191279500099478,FRIGHTENING,3.207141,4.65396,0.0,0.0,frightening,0,0,0.0,0.0
BURT REYNOLDS,BURT REYNOLDS,NOUN,famous people,Actors,,,,,57,11,9,70,0.8639455782312925,0.11392405063291139,0.8382352941176471,0.0384615384615384,26.0,1.0,28.0,BURT REYNOLDS,Burt Reynolds,3.18181818181818,4.82758620689655,4.13333333333333,4.88461538461539,3.32,Burt Reynolds,Burt Reynolds,,,-16.935835005779676,BURT REYNOLDS,,,15.0,34.0,burt;reynolds,15;nan,34;nan,2.772588722239781,3.5553480614894135
FRANCISCO,FRANCISCO,NOUN,common names,boy,,,,,58,11,7,66,0.8732394366197183,0.0958904109589041,0.8405797101449275,0.1304347826086956,23.0,1.3448275862068966,29.0,FRANCISCO,Francisco,3.04545454545455,3.58620689655172,3.03333333333333,2.69230769230769,3.16,Francisco,Francisco,,,-10.7990996806277,FRANCISCO,1.396657,5.347108,0.0,0.0,francisco,0,0,0.0,0.0
EQUABLE,EQUABLE,ADJ,,,,,,,34,41,3,82,0.725,0.03529411764705882,0.4533333333333333,2.3076923076923075,13.0,1.375,16.0,EQUABLE,equable,2.36363636363636,1.37931034482759,2.76666666666667,1.42307692307692,3.75,equable,equable,,,-15.69864340927629,EQUABLE,,,,,equable,,,,
A BAY,A BAY,NOUN,earth formation,water,,,,a,51,28,9,81,0.7810650887573964,0.1,0.6455696202531646,1.72,25.0,1.827586206896552,29.0,A BAY,a bay,2.54545454545455,4.03448275862069,4.6,4.23076923076923,3.6,bay,a bay,3.0924,2.7875,-14.758936503072098,A BAY,3.243568,5.857933,27.0,57.0,bay,27,57,3.332204510175204,4.060443010546419
SANTIAGO,SANTIAGO,NOUN,geography,world,big city,,,,73,20,11,93,0.8426395939086294,0.10576923076923077,0.7849462365591398,0.0416666666666666,24.0,1.5769230769230769,26.0,SANTIAGO,Santiago,2.86363636363636,3.75862068965517,2.8,2.34615384615385,3.12,Santiago,Santiago,,,-12.642428364626737,SANTIAGO,1.504077,2.70805,0.0,0.0,santiago,0,0,0.0,0.0
MAGENTA,MAGENTA,ADJ,,,,,,,51,21,6,73,0.8211920529801324,0.0759493670886076,0.7083333333333334,0.92,25.0,1.1724137931034482,29.0,MAGENTA,magenta,3.04545454545455,3.96551724137931,4.27586206896552,4.26923076923077,3.6,magenta,magenta,1.5185,1.2304,-13.970568786529745,MAGENTA,,,0.0,0.0,magenta,0,0,0.0,0.0
ARIEL,ARIEL,NOUN,common names,Ambiguous,,,,,62,22,17,79,0.7833333333333333,0.17708333333333334,0.7380952380952381,0.1666666666666666,24.0,1.2962962962962965,27.0,ARIEL,Ariel,3.27272727272727,3.58620689655172,3.4,3.11538461538462,3.4,Ariel,Ariel,,,-12.960139739275986,ARIEL,,,0.0,0.0,ariel,0,0,0.0,0.0
TO REKINDLE,TO REKINDLE,VERB,,,,,,to,49,27,3,81,0.8125,0.03571428571428571,0.6447368421052632,2.3076923076923075,26.0,1.6206896551724137,29.0,TO REKINDLE,to rekindle,4.13636363636364,1.93103448275862,4.36666666666667,2.0,3.88,rekindle,to rekindle,1.4472,1.3979,-15.513874073058249,TO REKINDLE,,,0.0,0.0,rekindle,0,0,0.0,0.0
TO DESPISE,TO DESPISE,VERB,,,,,,to,59,33,17,83,0.7395833333333334,0.17,0.6413043478260869,3.5,26.0,1.1666666666666667,30.0,TO DESPISE,to despise,3.86363636363636,1.86206896551724,4.56666666666667,1.92307692307692,1.48,despise,to despise,2.3636,2.2856,-14.565683728731551,TO DESPISE,2.173804,2.564949,3.0,4.0,despise,3,4,1.3862943611198906,1.6094379124341003
THE INDUS RIVER,THE INDUS RIVER,NOUN,earth formation,water,river,famous,,the,50,28,1,84,0.8220858895705522,0.011764705882352941,0.6410256410256411,0.1176470588235294,17.0,1.0,20.0,THE INDUS RIVER,the Indus River,2.72727272727273,4.57142857142857,2.7,3.5,3.08,Indus River,the Indus River,,,-16.156810831727686,THE INDUS RIVER,,,9.0,12.0,indus;river,nan;9,nan;12,2.302585092994046,2.5649493574615367
TO PRAISE,TO PRAISE,VERB,,,,,,to,39,30,13,61,0.6993006993006993,0.17567567567567569,0.5652173913043478,2.9615384615384617,26.0,1.5666666666666669,30.0,TO PRAISE,to praise,3.45454545454545,2.3448275862069,4.63333333333333,2.61538461538462,4.52,praise,to praise,2.6839,2.4548,-13.545574911357056,TO PRAISE,3.139111,4.762174,3.0,18.0,praise,3,18,1.3862943611198906,2.9444389791664403
SPINACH,SPINACH,NOUN,food,vegetable,leafy,,,,63,23,3,86,0.8514285714285714,0.033707865168539325,0.7325581395348837,0.1538461538461538,26.0,1.0,30.0,SPINACH,spinach,2.09090909090909,4.82758620689655,4.83333333333333,4.88,3.16,spinach,spinach,2.1173,1.959,-12.567442322209793,SPINACH,1.681759,3.218876,0.0,0.0,spinach,0,0,0.0,0.0
TO STOMP,TO STOMP,VERB,,,,,,to,47,27,23,64,0.6894409937888198,0.26436781609195403,0.6351351351351351,2.423076923076923,26.0,1.6666666666666667,30.0,TO STOMP,to stomp,4.27272727272727,3.13793103448276,4.66666666666667,3.73076923076923,2.16,stomp,to stomp,2.1367,1.9777,-15.803396732144426,TO STOMP,,,4.0,5.0,stomp,4,5,1.6094379124341003,1.791759469228055
JULIA ROBERTS,JULIA ROBERTS,NOUN,famous people,Actors,,,,,61,11,12,72,0.8525641025641025,0.14285714285714285,0.8472222222222222,0.037037037037037,27.0,1.0344827586206895,29.0,JULIA ROBERTS,Julia Roberts,3.68181818181818,4.82758620689655,4.6,4.96153846153846,3.8,Julia Roberts,Julia Roberts,,,-16.236526455571425,JULIA ROBERTS,,,1.0,1.0,julia;roberts,nan;1,nan;1,0.6931471805599453,0.6931471805599453
