,word_upper,word_lower,pos,acc,hits,misses,correct.rejections,false.alarms,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Subtlex frequency,Log Subtlex frequency,Subtlex CD,Log Subtlex CD,Arousal,Concreteness,Familiarity,Imageability,Valence,GloVe distinctiveness,# subjects (human) meanings,1/# meanings (human),# subjects (human) synonyms,# synonyms (human) + 1,1/# synonyms (human),false.alarm.rate,hit.rate
85,ASLEEP,asleep,a,0.7763975155279503,45,32,80,4,1.07407407407407,1.6363636363636398,5,12,49.82,3.4052,20.33,3.232,1.40909090909091,3.57692307692308,5.0,3.9166666666666696,4.17241379310345,0.14171325270458449,27,0.9310344827586242,22,2.6363636363636402,0.3793103448275856,0.047619047619047616,0.5844155844155844
86,ASSAILANT,assailant,n,0.7678571428571429,62,45,110,7,1.2962962962963,2.40909090909091,1,4,1.47,1.8808,0.74,1.7993,4.42857142857143,3.57692307692308,4.481481481481481,3.40740740740741,1.3076923076923102,0.11543868342547688,27,0.7714285714285692,22,3.40909090909091,0.2933333333333332,0.05982905982905984,0.5794392523364486
87,ASSEMBLAGE,assemblage,n,0.8033707865168539,57,28,86,7,1.1363636363636398,2.28,4,11,0.12,0.8451,0.07,0.8451,2.4583333333333304,2.85714285714286,3.53333333333333,2.5,3.20689655172414,0.11008903346339087,22,0.8799999999999971,25,3.28,0.3048780487804878,0.07526881720430108,0.6705882352941176
88,ASSERTION,assertion,n,0.6763005780346821,36,46,81,10,1.41379310344828,2.40740740740741,2,6,0.27,1.1761,0.17,1.1761,3.18181818181818,2.03703703703704,4.46428571428571,1.41379310344828,3.0689655172413794,0.10504834961184174,29,0.7073170731707297,27,3.40740740740741,0.29347826086956497,0.10989010989010987,0.4390243902439024
89,ASSESS,assess,n,0.8354430379746836,51,24,81,2,1.26923076923077,2.65217391304348,8,52,1.63,1.9243,0.94,1.9031,2.48,2.9615384615384603,4.68965517241379,2.03333333333333,2.78571428571429,0.09747182931207928,26,0.7878787878787874,23,3.65217391304348,0.2738095238095237,0.024096385542168683,0.68
90,ASSETS,assets,n,0.7413793103448276,51,31,78,14,2.32142857142857,3.28571428571429,2,3,5.1,2.4166,2.21,2.2695,3.36363636363636,3.15384615384615,4.77777777777778,2.6296296296296298,3.84615384615385,0.06740563593151161,28,0.4307692307692311,21,4.28571428571429,0.2333333333333331,0.15217391304347827,0.6219512195121951
91,ASSIGN,assign,v,0.6753246753246753,34,41,70,9,1.39285714285714,2.6666666666666696,8,21,2.71,2.143,1.44,2.0864,2.52,2.57692307692308,4.93103448275862,1.7,3.0689655172413794,0.08108387205349359,28,0.7179487179487195,24,3.6666666666666696,0.2727272727272725,0.1139240506329114,0.4533333333333333
92,ASSUMPTION,assumption,n,0.7037037037037037,49,30,65,18,1.33333333333333,2.27586206896552,7,17,3.33,2.233,1.8,2.1818,2.75,2.03571428571429,4.93333333333333,1.3703703703703702,2.55172413793103,0.13826379520634607,27,0.7500000000000019,29,3.2758620689655205,0.30526315789473657,0.21686746987951808,0.620253164556962
93,ASTRAL,astral,a,0.8132530120481928,51,27,84,4,1.2,1.11764705882353,1,2,0.96,1.699,0.31,1.4314,2.77777777777778,2.14285714285714,3.1785714285714306,2.04,3.44827586206897,0.09746860814804127,15,0.8333333333333334,17,2.11764705882353,0.4722222222222221,0.045454545454545456,0.6538461538461539
94,ATLANTA,atlanta,n,0.9041916167664672,66,13,85,3,1.07142857142857,0.04,2,4,6.55,2.525,2.03,2.233,2.7272727272727297,4.518518518518519,4.51724137931035,3.86206896551724,3.1724137931034497,0.11615686397821676,28,0.9333333333333346,25,1.04,0.9615384615384616,0.03409090909090909,0.8354430379746836
95,ATTEMPT,attempt,n,0.6628571428571428,41,44,75,15,1.25925925925926,2.36363636363636,4,15,19.12,2.9894,8.97,2.8768,2.90909090909091,2.2,5.0,1.4166666666666698,3.28571428571429,0.14087750669907426,27,0.7941176470588229,22,3.36363636363636,0.2972972972972976,0.16666666666666666,0.4823529411764706
96,AURA,aura,n,0.8387096774193549,70,17,86,13,1.3076923076923102,1.44444444444444,3,10,1.82,1.9731,0.73,1.7924,3.09090909090909,2.3076923076923097,4.2,2.4583333333333304,3.89285714285714,0.1232701047421727,26,0.7647058823529399,18,2.44444444444444,0.4090909090909098,0.13131313131313133,0.8045977011494253
97,AUSSIE,aussie,n,0.9065934065934066,75,12,90,5,1.28571428571429,1.125,1,2,0.25,1.1461,0.13,1.0792,3.24,3.6666666666666696,4.21428571428571,3.44827586206897,3.64285714285714,0.11552029988930775,28,0.7777777777777751,24,2.125,0.4705882352941176,0.05263157894736842,0.8620689655172413
98,AUSTRIA,austria,n,0.8662420382165605,56,16,80,5,1.0,0.0526315789473684,1,3,2.86,2.1673,0.81,1.8388,3.09090909090909,4.26923076923077,4.466666666666669,3.5833333333333304,3.37931034482759,0.0907129370690979,27,1.0,19,1.0526315789473684,0.95,0.05882352941176471,0.7777777777777778
99,AVALANCHE,avalanche,n,0.8625,64,14,74,8,1.40740740740741,0.39130434782608703,3,4,3.39,2.2405,0.64,1.7404,4.5,4.57142857142857,4.85714285714286,4.68,1.7142857142857095,0.10531900506821117,27,0.7105263157894723,23,1.391304347826087,0.71875,0.0975609756097561,0.8205128205128205
100,AW,aw,,0.8823529411764706,75,16,90,6,1.5,1.0,0,0,40.76,3.3181,14.76,3.0931,2.80952380952381,1.88461538461538,3.11111111111111,1.61538461538462,3.76923076923077,0.07882860464638372,16,0.6666666666666666,11,2.0,0.5,0.0625,0.8241758241758241
101,BABBLING,babbling,n,0.7703703703703704,43,22,61,9,1.6666666666666698,2.18181818181818,5,25,3.1,2.2014,1.55,2.1173,2.77777777777778,2.57142857142857,4.82142857142857,2.88,2.42857142857143,0.1268549735122034,27,0.5999999999999988,22,3.18181818181818,0.3142857142857145,0.12857142857142856,0.6615384615384615
102,BACKFIRED,backfired,v,0.7529411764705882,53,28,75,14,1.7931034482758603,2.1111111111111103,3,5,1.04,1.7324,0.6,1.7076,3.63636363636364,2.2592592592592595,4.58620689655172,2.13793103448276,1.82758620689655,0.10175719661754458,29,0.5576923076923083,27,3.11111111111111,0.3214285714285716,0.15730337078651685,0.654320987654321
103,BACKSTRETCH,backstretch,,0.8021978021978022,57,30,89,6,1.48,0.954545454545455,0,0,0.31,1.2304,0.08,0.9031,2.64,3.4285714285714306,4.5,3.24137931034483,3.5862068965517206,0.04933389634780627,25,0.6756756756756757,22,1.954545454545455,0.5116279069767441,0.06315789473684211,0.6551724137931034
104,BACKSTROKE,backstroke,n,0.8289473684210527,59,14,67,12,1.38461538461538,0.52,2,2,0.27,1.1761,0.15,1.1461,3.0952380952381,4.30769230769231,4.67857142857143,4.36,3.31034482758621,0.03832401276018859,26,0.7222222222222247,25,1.52,0.6578947368421053,0.1518987341772152,0.8082191780821918
105,BADGE,badge,n,0.7065868263473054,43,36,75,13,1.42307692307692,1.7692307692307698,3,3,15.25,2.8915,5.52,2.6665,3.09090909090909,4.730769230769232,4.89655172413793,4.64,3.3448275862069,0.06371018917768366,26,0.7027027027027042,26,2.76923076923077,0.3611111111111111,0.14772727272727273,0.5443037974683544
106,BAG,bag,n,0.7307692307692307,33,41,81,1,2.53333333333333,2.59090909090909,14,29,94.04,3.681,29.9,3.3995,2.125,4.6153846153846105,4.925925925925929,4.57142857142857,3.3703703703703702,0.0998693389846124,30,0.3947368421052637,22,3.59090909090909,0.27848101265822794,0.012195121951219513,0.4459459459459459
107,BAGHDAD,baghdad,n,0.9151515151515152,71,8,80,6,1.0,0.1,1,3,1.45,1.8751,0.41,1.5441,3.45454545454545,4.46153846153846,4.43333333333333,3.6666666666666696,2.20689655172414,0.0863800559381426,27,1.0,20,1.1,0.9090909090909092,0.06976744186046513,0.8987341772151899
108,BAKING,baking,n,0.8028169014084507,43,26,71,2,1.59259259259259,1.93103448275862,7,10,3.47,2.2504,1.65,2.143,3.0,3.60714285714286,4.966666666666669,4.07407407407407,4.03448275862069,0.10070501600649108,27,0.6279069767441872,29,2.931034482758621,0.34117647058823536,0.0273972602739726,0.6231884057971014
109,BALACLAVA,balaclava,n,0.8707482993197279,56,15,72,4,1.07692307692308,0.4,1,2,0.04,0.4771,0.02,0.4771,3.13636363636364,4.38461538461539,2.67857142857143,3.56,3.24137931034483,0.05577977113215328,13,0.9285714285714259,15,1.4,0.7142857142857143,0.05263157894736842,0.7887323943661971
110,BALLARD,ballard,,0.7888198757763976,64,12,63,22,1.0,0.3529411764705879,0,0,1.53,1.8976,0.3,1.415,2.25,3.46428571428571,2.36666666666667,1.82142857142857,3.14285714285714,0.0794526947122515,17,1.0,17,1.3529411764705879,0.7391304347826089,0.25882352941176473,0.8421052631578947
111,BALLISTICS,ballistics,n,0.8235294117647058,66,23,88,10,1.2962962962963,0.6363636363636359,2,3,2.35,2.0828,0.98,1.9191,3.68421052631579,2.75,4.6551724137931,2.44,2.53571428571429,0.06070417575828041,27,0.7714285714285692,22,1.636363636363636,0.6111111111111113,0.1020408163265306,0.7415730337078652
112,BALLS,balls,n,0.8820224719101124,71,14,86,7,2.60714285714286,2.3333333333333304,13,30,40.16,3.3115,13.6,3.0577,3.36363636363636,4.6551724137931,4.888888888888889,4.72,3.0689655172413794,0.11892060364311235,28,0.38356164383561603,27,3.3333333333333304,0.3000000000000003,0.07526881720430108,0.8352941176470589
113,BALM,balm,n,0.8157894736842105,51,21,73,7,1.64285714285714,1.88461538461538,2,6,0.59,1.4914,0.29,1.3979,1.8095238095238104,4.03846153846154,4.37931034482759,3.10344827586207,3.68965517241379,0.09472314255752058,28,0.6086956521739141,26,2.88461538461538,0.34666666666666723,0.0875,0.7083333333333334
114,BANANAS,bananas,n,0.8734939759036144,65,15,80,6,2.0,0.545454545454545,2,3,5.45,2.4456,2.1,2.248,2.63636363636364,4.96,4.96296296296296,4.925925925925929,4.0,0.10899368854264957,27,0.5,22,1.545454545454545,0.647058823529412,0.06976744186046513,0.8125
115,BANGKOK,bangkok,n,0.8044692737430168,58,27,86,8,1.0,0.2,1,3,2.2,2.0531,0.62,1.7243,3.59090909090909,4.34615384615385,4.13333333333333,3.7916666666666696,3.1724137931034497,0.09577595765057106,27,1.0,20,1.2,0.8333333333333334,0.0851063829787234,0.6823529411764706
116,BANISTER,banister,n,0.7716049382716049,55,24,70,13,1.2,1.54545454545455,1,5,1.31,1.8325,0.37,1.5051,2.2272727272727297,4.769230769230768,4.64285714285714,4.8,3.0714285714285694,0.08770903881715322,25,0.8333333333333334,22,2.5454545454545503,0.3928571428571421,0.1566265060240964,0.6962025316455697
117,BARBARA,barbara,,0.875,70,14,84,8,1.15384615384615,0.0909090909090909,0,0,22.63,3.0626,3.81,2.5065,2.47826086956522,3.68965517241379,4.0,2.72,3.13793103448276,0.11645977788638034,26,0.8666666666666696,22,1.0909090909090908,0.9166666666666669,0.08695652173913042,0.8333333333333334
118,BARBARIANS,barbarians,n,0.7973856209150327,51,21,71,10,1.33333333333333,2.04761904761905,2,9,1.25,1.8129,0.58,1.699,4.25,3.30769230769231,4.53571428571429,3.78571428571429,1.80769230769231,0.11907419875677668,30,0.7500000000000019,21,3.0476190476190497,0.3281249999999997,0.12345679012345676,0.7083333333333334
119,BARBECUED,barbecued,v,0.9030303030303032,64,13,85,3,1.55555555555556,1.8333333333333304,2,5,0.84,1.6435,0.42,1.5563,3.63636363636364,3.72,4.8518518518518485,4.18518518518519,4.19230769230769,0.09846377622006564,27,0.642857142857141,24,2.8333333333333304,0.35294117647058865,0.03409090909090909,0.8311688311688312
120,BARBED,barbed,v,0.7664233576642335,42,24,63,8,1.46153846153846,1.63157894736842,3,19,1.31,1.8325,0.62,1.7243,3.59090909090909,3.11538461538462,4.43333333333333,3.7916666666666696,1.7931034482758603,0.10863056722091256,26,0.6842105263157903,19,2.63157894736842,0.38000000000000017,0.11267605633802814,0.6363636363636364
121,BARKS,barks,n,0.7555555555555555,54,31,82,13,2.0,1.30434782608696,9,11,3.22,2.2175,1.29,2.0374,3.61111111111111,3.4285714285714306,4.89655172413793,3.64,2.51724137931034,0.09838260652216342,27,0.5,23,2.30434782608696,0.4339622641509427,0.1368421052631579,0.6352941176470588
122,BARNABY,barnaby,,0.8716577540106952,68,19,95,5,1.14285714285714,0.266666666666667,0,0,2.35,2.0828,0.15,1.1461,2.68181818181818,3.11538461538462,2.67857142857143,2.25,3.11111111111111,0.04381442382562103,21,0.8750000000000022,15,1.266666666666667,0.7894736842105261,0.05,0.7816091954022989
123,BARRACKS,barracks,n,0.7837837837837838,75,12,70,28,1.10714285714286,1.46153846153846,4,15,4.43,2.356,1.25,2.0253,2.63636363636364,4.5,4.518518518518519,4.24,2.62068965517241,0.1011949605335476,28,0.9032258064516104,26,2.46153846153846,0.4062500000000003,0.2857142857142857,0.8620689655172413
124,BARRELHOUSE,barrelhouse,n,0.8597560975609756,59,19,82,4,1.05555555555556,0.375,1,2,0.08,0.6990000000000001,0.04,0.6021,2.7083333333333304,3.85714285714286,2.3,3.10714285714286,2.96551724137931,0.04975957459998345,18,0.9473684210526276,16,1.375,0.7272727272727273,0.04651162790697674,0.7564102564102564
125,BARREN,barren,n,0.8012820512820513,54,19,71,12,1.96,2.17391304347826,4,14,1.47,1.8808,0.85,1.8573,2.05555555555556,2.8214285714285694,4.82758620689655,3.16,1.82758620689655,0.13186073341175508,25,0.5102040816326531,23,3.17391304347826,0.31506849315068497,0.14457831325301204,0.7397260273972602
126,BASELINE,baseline,n,0.7318840579710145,38,28,63,9,1.7037037037037,1.55,3,4,0.75,1.5911,0.31,1.4314,2.2272727272727297,2.6153846153846203,4.5333333333333306,2.7083333333333304,3.10344827586207,0.06877026825014307,27,0.5869565217391317,20,2.55,0.3921568627450981,0.125,0.5757575757575758
127,BASICS,basics,n,0.7365269461077845,45,35,78,9,1.53333333333333,2.40909090909091,4,10,2.24,2.0607,1.23,2.017,2.0416666666666696,2.42307692307692,4.7407407407407405,1.51851851851852,3.51851851851852,0.09899033144331952,30,0.6521739130434796,22,3.40909090909091,0.2933333333333332,0.10344827586206896,0.5625
128,BASIS,basis,n,0.7007874015748031,26,33,63,5,1.5,1.84615384615385,3,11,11.94,2.7853,6.01,2.7033,2.09090909090909,2.07692307692308,4.78571428571429,1.32,3.0,0.10536821451045901,26,0.6666666666666666,26,2.8461538461538503,0.3513513513513509,0.07352941176470587,0.4406779661016949
129,BASKETBALL,basketball,n,0.8387096774193549,54,19,76,6,1.20689655172414,0.481481481481481,2,4,21.39,3.0382,5.01,2.6243,3.45454545454545,4.8518518518518485,4.86206896551724,4.96428571428571,3.55172413793103,0.08691024243174411,29,0.8285714285714272,27,1.481481481481481,0.6750000000000003,0.07317073170731707,0.7397260273972602
130,BATCH,batch,n,0.8125,62,24,81,9,1.9655172413793105,2.40740740740741,4,31,4.16,2.3284,2.24,2.2765,2.0,3.03703703703704,4.62068965517241,2.58620689655172,3.3448275862069,0.072780018600185,29,0.5087719298245614,27,3.40740740740741,0.29347826086956497,0.1,0.7209302325581395
131,BATMAN,batman,n,0.92,64,9,74,3,1.03846153846154,0.33333333333333304,1,1,4.69,2.3802,1.08,1.9638,3.94736842105263,4.57142857142857,4.89655172413793,5.0,3.96551724137931,0.10951015739393707,26,0.9629629629629616,24,1.333333333333333,0.7500000000000002,0.03896103896103896,0.8767123287671232
132,BATON,baton,n,0.7796610169491526,58,26,80,13,1.48275862068966,1.61538461538462,5,11,2.84,2.1644,0.93,1.8976,2.7727272727272703,4.8148148148148096,4.3448275862069,4.51724137931035,2.96551724137931,0.1104314522743184,29,0.6744186046511607,26,2.6153846153846203,0.3823529411764699,0.13978494623655913,0.6904761904761905
133,BATTALION,battalion,n,0.7951807228915663,50,28,82,6,1.18518518518519,1.76190476190476,2,6,5.84,2.4757,1.67,2.1492,3.48,4.11111111111111,4.296296296296299,3.36666666666667,2.89285714285714,0.0790027112356966,27,0.8437499999999966,21,2.76190476190476,0.3620689655172416,0.06818181818181818,0.6410256410256411
134,BATTLESHIP,battleship,n,0.821656050955414,67,5,62,23,1.7142857142857095,1.40909090909091,1,2,1.71,1.9445,0.76,1.8129,4.22727272727273,4.730769230769232,4.8148148148148096,4.8461538461538485,2.57692307692308,0.08022883556488772,28,0.5833333333333348,22,2.40909090909091,0.41509433962264136,0.27058823529411763,0.9305555555555556
135,BAUBLE,bauble,n,0.7876712328767124,42,29,73,2,1.27272727272727,2.36363636363636,2,8,0.43,1.3617,0.24,1.3222,2.625,3.3214285714285694,3.5,3.0714285714285694,3.24137931034483,0.08364009554222893,22,0.7857142857142874,22,3.36363636363636,0.2972972972972976,0.02666666666666667,0.5915492957746479
136,BEACH,beach,n,0.8181818181818182,54,18,72,10,1.6296296296296298,1.9,2,2,56.63,3.4607,15.39,3.1113,3.90909090909091,4.57692307692308,5.0,4.66666666666667,4.62068965517241,0.10632473842366187,27,0.6136363636363635,20,2.9,0.3448275862068966,0.12195121951219512,0.75
137,BEAD,bead,n,0.8294117647058824,57,24,84,5,2.10344827586207,1.6296296296296298,6,11,1.12,1.7634,0.57,1.6902,2.36363636363636,4.44444444444444,4.58620689655172,4.3448275862069,3.37931034482759,0.0862081134604959,29,0.4754098360655736,27,2.6296296296296298,0.38028169014084506,0.05617977528089888,0.7037037037037037
138,BEANSTALK,beanstalk,n,0.8205128205128205,49,25,79,3,1.03846153846154,0.38095238095238093,1,1,0.35,1.2788,0.17,1.1761,2.38888888888889,4.64285714285714,4.68965517241379,4.72,3.1785714285714306,0.06394905243731554,26,0.9629629629629616,21,1.380952380952381,0.7241379310344828,0.036585365853658534,0.6621621621621622
139,BEARSKIN,bearskin,n,0.7914438502673797,59,30,89,9,1.07692307692308,0.136363636363636,2,4,0.41,1.3424,0.17,1.1761,2.6666666666666696,4.78571428571429,4.44827586206897,4.76,3.21428571428571,0.0643667146074371,26,0.9285714285714259,22,1.136363636363636,0.8800000000000002,0.09183673469387756,0.6629213483146067
140,BEAVERS,beavers,n,0.8719512195121951,60,18,83,3,1.58620689655172,0.7142857142857142,8,19,0.76,1.6021,0.37,1.5051,2.875,4.769230769230768,4.71428571428571,4.78571428571429,3.81481481481481,0.10927271487129303,29,0.6304347826086973,21,1.714285714285714,0.5833333333333335,0.034883720930232565,0.7692307692307693
141,BECOME,become,v,0.6962962962962963,27,37,67,4,1.44444444444444,2.15384615384615,4,8,115.57,3.7705,39.18,3.5168,2.85714285714286,1.84615384615385,4.82758620689655,1.24,3.5,0.13707196486993636,27,0.6923076923076944,26,3.15384615384615,0.3170731707317077,0.056338028169014086,0.421875
142,BEDS,beds,n,0.7752808988764045,52,32,86,8,2.10714285714286,2.28571428571429,13,49,8.57,2.6415,4.34,2.5623,2.2272727272727297,4.8461538461538485,4.96153846153846,4.92307692307692,3.92307692307692,0.0676986390997549,28,0.4745762711864401,21,3.28571428571429,0.3043478260869561,0.0851063829787234,0.6190476190476191
143,BEDSIDE,bedside,n,0.7777777777777778,45,19,60,11,1.44,0.7727272727272729,1,1,1.92,1.9956,1.14,1.9868,2.2272727272727297,3.88461538461538,4.7407407407407405,3.77777777777778,3.69230769230769,0.10485163364441694,25,0.6944444444444444,22,1.7727272727272732,0.564102564102564,0.15492957746478872,0.703125
144,BEEPER,beeper,n,0.7486910994764397,57,36,86,12,1.75,1.17391304347826,1,2,2.82,2.1614,0.88,1.8751,3.16,4.42857142857143,4.75862068965517,3.86666666666667,2.89655172413793,0.05970665293061229,28,0.5714285714285714,23,2.17391304347826,0.4600000000000002,0.12244897959183673,0.6129032258064516
145,BEETHOVEN,beethoven,n,0.8920454545454546,72,13,85,6,1.61538461538462,0.0,2,4,3.96,2.3075,1.07,1.959,3.40909090909091,4.5,4.89655172413793,4.48,3.96428571428571,0.08321099677997322,26,0.6190476190476173,25,1.0,1.0,0.06593406593406594,0.8470588235294118
146,BEFRIEND,befriend,v,0.7828571428571428,49,36,88,2,1.03571428571429,1.44444444444444,1,1,0.43,1.3617,0.24,1.3222,3.13636363636364,2.10344827586207,4.66666666666667,2.28,4.24137931034483,0.11035127535225046,28,0.9655172413793064,27,2.44444444444444,0.4090909090909098,0.022222222222222227,0.5764705882352941
147,BEGGAR,beggar,n,0.7733990147783252,62,35,95,11,1.20833333333333,2.48,3,6,2.47,2.1038,1.04,1.9445,2.63636363636364,4.26923076923077,4.75862068965517,4.44,1.93103448275862,0.12846556431753456,24,0.827586206896554,25,3.48,0.28735632183908044,0.10377358490566037,0.6391752577319587
148,BEGINNERS,beginners,n,0.7615894039735099,46,28,69,8,1.35714285714286,3.2916666666666696,2,9,0.73,1.5798,0.38,1.5185,2.36,2.96428571428571,4.93103448275862,2.20689655172414,3.35714285714286,0.07405603962882926,28,0.7368421052631563,24,4.29166666666667,0.2330097087378639,0.1038961038961039,0.6216216216216216
149,BEHELD,beheld,v,0.7391304347826086,37,39,82,3,1.17391304347826,2.125,1,2,0.47,1.3979,0.19,1.2304,3.18181818181818,2.15384615384615,4.28571428571429,1.52,3.5,0.10237023790642147,23,0.8518518518518524,24,3.125,0.32,0.035294117647058816,0.4868421052631579
150,BEIGE,beige,n,0.8716577540106952,75,16,88,8,1.23076923076923,1.36842105263158,2,3,1.35,1.8451,0.61,1.716,1.59090909090909,3.19230769230769,4.62962962962963,4.25,2.931034482758621,0.07782718333417686,26,0.8125000000000006,19,2.36842105263158,0.422222222222222,0.08333333333333333,0.8241758241758241
